鄂尔多斯,芭莎时代广场,东胜纺织街南、兴盛路东、东沙渠涵西、割蛇壕川河道北,住宅,,,,,,尚未公开,暂无数据,暂无数据,纺织街南、兴盛路东、东沙渠涵西、割蛇壕川河道北,板楼 小高层 高层,,,,,在建中,住宅：2.40元/m²/月,暂无资料,,,https://eeds.fang.anjuke.com/loupan/canshu-393492.html,109.996477,39.806947
鄂尔多斯,汇昇花园,东胜东胜区乌审东街巡防基地南800米处金水源大酒店东,住宅,,,6800元/㎡,,鄂尔多斯市百胜达房地产开发有限责任公司,尚未公开,2011-08-01,2012-12-31,东胜区乌审东街长泰大酒店对面,板楼 高层,,,,,,住宅：3.20元/m²/月,暂无资料,,,https://eeds.fang.anjuke.com/loupan/canshu-393115.html,110.034245,39.81354
德宏,孔雀王朝,芒市芒市水岸边城新区,住宅,,,,400 603 2266,德宏中房新中兴置业有限公司,尚未公开,开盘时间待定,交房时间待定,芒市水岸边城新区,塔楼,,,,,,住宅：1.20元/m²/月,,,,https://dh.fang.anjuke.com/loupan/canshu-408232.html,0,0
鄂尔多斯,锦绣森邻,东胜西临和顺一路 东临和顺二路 北临民族街南辅路 南临民族西街,住宅,,,,,鄂尔多斯兴业房地产开发有限责任公司,尚未公开,暂无数据,暂无数据,鄂尔多斯康巴什新区鄂尔多斯大街北侧与呼和塔拉路 北侧200米,板楼 小高层 高层,,,,,在建中,尚未公开,兴业物业管理公司,,,https://eeds.fang.anjuke.com/loupan/canshu-391618.html,109.957728,39.835955
鄂尔多斯,金运新城,东胜准格尔北路与民族街交汇处,住宅,,,,,二连金狮房地产开发有限公司,尚未公开,2011-06-20,2013-05-01,准格尔北路与民族街交汇处,板楼 高层,,,,,在建中,住宅：2.90元/m²/月,暂无资料,,,https://eeds.fang.anjuke.com/loupan/canshu-391553.html,110.011781,39.837141
鄂尔多斯,新泰园,东胜鄂尔多斯东胜区柴家梁万家惠北出口对面,住宅,大型超市公园广场商场人车分流,,6645元/㎡,,,尚未公开,2015-12-01,2013-06-01,柴家梁万家惠北出口对面,小高层 高层,,,,,,住宅：2.70元/m²/月,待定,,,https://eeds.fang.anjuke.com/loupan/canshu-390215.html,110.056491,39.825706
鄂尔多斯,盛世嘉园,东胜鄂尔多斯市民族街与杭锦北路交汇处,住宅,,,,,长泰佳盛房地产开发有限公司,尚未公开,2013-09-21,暂无数据,长泰县兴泰开发区兴泰广场,板楼 多层 高层,,,,,,住宅：0.50元/m²/月,景山都市物业服务有限公司,,,https://eeds.fang.anjuke.com/loupan/canshu-390857.html,110.005954,39.832383
达州,蓝润·财富中心,大竹县竹阳镇十字街,住宅,,,,,四川华联房地产开发有限公司,尚未公开,2013-09-28,2015-08-31,一环路西段新华路口,高层,,,,,,住宅：0.90元/m²/月,暂无资料,,,https://dzh.fang.anjuke.com/loupan/canshu-398141.html,107.213247,30.740301
达州,嘉隆国际,渠县天星镇文峰路（文峰公园脚下）,住宅,,,,,四川嘉煜房地产开发有限公司,尚未公开,2011-10-01,2014-10-01,渠县天星镇文峰路（文峰公园脚下）,高层,,,,,,住宅：1.20元/m²/月,暂无资料,,,https://dzh.fang.anjuke.com/loupan/canshu-398579.html,106.985486,30.839071
达州,金阳·荷兰映像,大竹县东湖香樟林旁,住宅,,,,,四川大竹县百岛湖城市建设开发有限公司,尚未公开,2011-07-23,2014-01-01,大竹东湖香樟林,小高层 高层,,,,,,住宅：1.38元/m²/月,,,,https://dzh.fang.anjuke.com/loupan/canshu-398162.html,0,0
